filepath,result,fluent
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/24/StutterTalk_24_33.wav,stuttering and,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_24_33.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/24/StutterTalk_24_34.wav, it was much more,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_24_34.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/24/StutterTalk_24_36.wav, so they could not hear themselves and,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_24_36.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/24/StutterTalk_24_37.wav, as a difference,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_24_37.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/24/StutterTalk_24_38.wav,problem or just the father,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_24_38.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/24/StutterTalk_24_39.wav, what I think of that,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_24_39.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_0.wav, Hey Bob I Peter are you I,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_0.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_1.wav,and so then like lets just say for,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_1.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_3.wav,Open stuttering and easy onset,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_3.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_4.wav,in a way that they might think is different the,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_4.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_5.wav,the teacher is already expecting a,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_5.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_8.wav, career you know,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_8.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_9.wav, the mechanisms for getting,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_9.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_10.wav, information out,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_10.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_11.wav,very very fluency,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_11.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_13.wav,visual walk before we get into,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_13.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_14.wav, even get into that a couple quick,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_14.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_15.wav,on carry over in the classroom so the,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_15.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_17.wav, I think that there are,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_17.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_18.wav,the degrees of discretion,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_18.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_21.wav, not the teacher so and what,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_21.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_22.wav, so and whats the message this,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_22.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_24.wav,you know the term speech cops was brought,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_24.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_27.wav, just do some business first so this,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_27.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_28.wav,so this is the end of,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_28.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_29.wav, outside of the therapy room,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_29.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_30.wav, room That I think can have some,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_30.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_31.wav,whether this particular,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_31.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_32.wav,mechanism for doing that,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_32.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_33.wav,is quite as wonderful as their,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_33.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_34.wav, maybe the jury is still out on that I think,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_34.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_35.wav, I think that having some kind of a tangible,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_35.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_36.wav,device to take with you outside,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_36.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_37.wav, of this therapy room,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_37.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_39.wav,theres this expectation that they dont,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_39.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_40.wav,that they dont stutter,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_40.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_41.wav, being a kid who stutters in the school anyway,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_41.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_42.wav, well yeah I mean and,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_42.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_43.wav,she would come to the door my classroom,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_43.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_44.wav,and you know she would,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_44.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_46.wav, people find the show so,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_46.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_47.wav,so Bob before we get into our big topic,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_47.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_53.wav,right you know I think that might be part of,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_53.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_54.wav,the notebook to say yep I just stuttered,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_54.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_55.wav,you know contrast that with a,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_55.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_57.wav, a rewind,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_57.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_58.wav, couple of SLPs who dont stutter,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_58.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_59.wav,and so from their perspective,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_59.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_60.wav, idea,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_60.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_62.wav, I guess in some ways Im not surprised,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_62.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_64.wav, because they probably had,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_64.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_65.wav,if they were lucky by one class and stuff,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_65.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_66.wav, to use that speech tool I got,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_66.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_67.wav, tool I got to say my heart dropped,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_67.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_68.wav, post this podcast called Stutter talk,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_68.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_69.wav,and she paused for a second,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_69.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_71.wav, inhale,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_71.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_72.wav, whiteboard cleaner anyway,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_72.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_73.wav, probably be,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_73.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_74.wav,a little bit of no I,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_74.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_75.wav, I think that gets into the sort of,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_75.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_77.wav, one about making,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_77.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_78.wav,making a bracelet with your,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_78.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_79.wav,strategy on it,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_79.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_81.wav, that easy on sets,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_81.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_83.wav,and,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_83.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_84.wav, and again I this,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_84.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_85.wav, we listen to you all the time,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_85.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_86.wav, him and I was like really touched I thought that was,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_86.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_87.wav, SLPs,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_87.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_88.wav, put yourself in the shoes,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_88.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_92.wav, are introducing yourself to them point,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_92.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_93.wav, point your bracelet okay,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_93.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_96.wav, how that makes you feel okay,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_96.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_97.wav, Now understand that youre not a kid of stutters,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_97.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_98.wav, pressure off of that child well,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_98.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_99.wav,maybe,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_99.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_102.wav,for anything because,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_102.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_103.wav, I dont know it doesnt happen every day,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_103.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_105.wav, be its going to lead to much more embarrassment than,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_105.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_107.wav,times I stutter and thats okay and has,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_107.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_108.wav,and has a space for the child to put their name,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_108.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_109.wav, the back it has tips for the classroom and so these,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_109.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_110.wav,and so these tips are give me the time I need,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_110.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_111.wav,what do you think of this idea its good,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_111.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_112.wav, idea its good in the s that you are giving the person,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_112.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_113.wav, better theres a new,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_113.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_114.wav, substitute teacher theres whatever it might be,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_114.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_115.wav, going to play out okay does,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_115.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_116.wav,does the person have time then to flip the card over,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_116.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_117.wav, the potential for that to have value and,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_117.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_119.wav, work but,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_119.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_120.wav,and certainly at,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_120.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_122.wav,has more information that he would have had if they,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_122.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_123.wav, of a stuttering if you listen to stutter,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_123.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_125.wav, didnt have it with,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_125.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_127.wav, grade teacher is out you,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_127.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_129.wav,into a classroom where there might be an,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_129.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_130.wav,be an autistic child or two,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_130.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_131.wav,have a kid who stutters and,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_131.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_133.wav, so he or she barely speaks English,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_133.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_134.wav, English and so this teacher is walking in,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_134.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_136.wav,5 when kids arrive and try to hand the teacher,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_136.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_137.wav, to me its really about,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_137.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_138.wav,an adult like a parent or,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_138.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_139.wav, yeah did Im,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_139.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_145.wav, ideas that you might want to,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_145.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_147.wav, about why they,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_147.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_148.wav,water would not be useful,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_148.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_149.wav, Im not trying to dis,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_149.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_151.wav, or these suggestions you know,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_151.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/25/StutterTalk_25_152.wav,abrevious way there often take,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_25_152.wav
